0.0,1438550423.88,268.0,268.0,272.0,274.0,0.0,0.0,0.0,0.0,
1.0,1438550501.22,266.0,266.0,275.0,279.0,0.0,0.0,0.0,0.0,
2.0,1438550603.85,1212.0,266.0,269.0,273.0,0.0,0.0,0.0,0.0,
