0.0,1438549984.32,366.0,365.0,1214.0,1305.0,0.0,0.0,0.0,0.0,
1.0,1438550056.67,269.0,269.0,271.0,272.0,0.0,0.0,0.0,0.0,
2.0,1438550153.72,270.0,269.0,272.0,272.0,0.0,0.0,0.0,0.0,
