0.0,1438551420.34,636.0,815.0,858.0,1088.0,0.0,0.0,0.0,0.0,
1.0,1438551439.21,476.0,720.0,724.0,898.0,0.0,0.0,0.0,0.0,
2.0,1438551461.62,430.0,402.0,569.0,641.0,0.0,0.0,0.0,0.0,
