8.0,1438548353.11,-100.0,-100.0,8.0,1438548353.13,-100.0,-100.0,8.0,1438548353.16,-100.0,-100.0,8.0,1438548353.18,-100.0,-100.0,8.0,1438548353.21,-100.0,-100.0,8.0,1438548353.24,-100.0,-100.0,8.0,1438548353.27,-100.0,-100.0,8.0,1438548353.29,-100.0,-100.0,
7.0,1438548355.44,-100.0,-100.0,7.0,1438548355.46,-100.0,-100.0,7.0,1438548355.49,-100.0,-100.0,7.0,1438548355.51,-100.0,-100.0,7.0,1438548355.54,-100.0,-100.0,7.0,1438548355.57,-100.0,-100.0,7.0,1438548355.59,-100.0,-100.0,7.0,1438548355.62,-100.0,-100.0,
9.0,1438548357.95,-100.0,-100.0,9.0,1438548357.98,-100.0,-100.0,9.0,1438548358.0,-100.0,-100.0,9.0,1438548358.03,-100.0,-100.0,9.0,1438548358.05,-100.0,-100.0,9.0,1438548358.08,-100.0,-100.0,9.0,1438548358.11,-100.0,-100.0,9.0,1438548358.13,-100.0,-100.0,
8.0,1438548361.35,-100.0,-100.0,8.0,1438548361.38,-100.0,-100.0,8.0,1438548361.42,-100.0,-100.0,8.0,1438548361.45,-100.0,-100.0,8.0,1438548361.49,-100.0,-100.0,8.0,1438548361.52,-100.0,-100.0,8.0,1438548361.55,-100.0,-100.0,8.0,1438548361.58,-100.0,-100.0,
10.0,1438548362.93,-100.0,-100.0,10.0,1438548362.95,-100.0,-100.0,10.0,1438548362.98,-100.0,-100.0,10.0,1438548363.0,-100.0,-100.0,10.0,1438548363.03,-100.0,-100.0,10.0,1438548363.06,-100.0,-100.0,10.0,1438548363.09,-100.0,-100.0,10.0,1438548363.11,-100.0,-100.0,
11.0,1438548368.19,-100.0,-100.0,11.0,1438548368.21,-100.0,-100.0,11.0,1438548368.24,-100.0,-100.0,11.0,1438548368.27,-100.0,-100.0,11.0,1438548368.29,-100.0,-100.0,11.0,1438548368.32,-100.0,-100.0,11.0,1438548368.36,-100.0,-100.0,11.0,1438548368.39,-100.0,-100.0,
9.0,1438548367.52,-100.0,-100.0,9.0,1438548367.54,-100.0,-100.0,9.0,1438548367.56,-100.0,-100.0,9.0,1438548367.59,-100.0,-100.0,9.0,1438548367.61,-100.0,-100.0,9.0,1438548367.64,-100.0,-100.0,9.0,1438548367.66,-100.0,-100.0,9.0,1438548367.68,-100.0,-100.0,
12.0,1438548373.4,-100.0,-100.0,12.0,1438548373.42,-100.0,-100.0,12.0,1438548373.45,-100.0,-100.0,12.0,1438548373.48,-100.0,-100.0,12.0,1438548373.5,-100.0,-100.0,12.0,1438548373.53,-100.0,-100.0,12.0,1438548373.55,-100.0,-100.0,12.0,1438548373.57,-100.0,-100.0,
10.0,1438548373.88,-100.0,-100.0,10.0,1438548373.91,-100.0,-100.0,10.0,1438548373.94,-100.0,-100.0,10.0,1438548373.96,-100.0,-100.0,10.0,1438548373.99,-100.0,-100.0,10.0,1438548374.02,-100.0,-100.0,10.0,1438548374.05,-100.0,-100.0,10.0,1438548374.07,-100.0,-100.0,
13.0,1438548379.35,-100.0,-100.0,13.0,1438548379.37,-100.0,-100.0,13.0,1438548379.4,-100.0,-100.0,13.0,1438548379.42,-100.0,-100.0,13.0,1438548379.44,-100.0,-100.0,13.0,1438548379.47,-100.0,-100.0,13.0,1438548379.5,-100.0,-100.0,13.0,1438548379.52,-100.0,-100.0,
11.0,1438548380.07,-100.0,-100.0,11.0,1438548380.09,-100.0,-100.0,11.0,1438548380.12,-100.0,-100.0,11.0,1438548380.15,-100.0,-100.0,11.0,1438548380.18,-100.0,-100.0,11.0,1438548380.2,-100.0,-100.0,11.0,1438548380.23,-100.0,-100.0,11.0,1438548380.25,-100.0,-100.0,
14.0,1438548384.38,-100.0,-100.0,14.0,1438548384.41,-100.0,-100.0,14.0,1438548384.43,-100.0,-100.0,14.0,1438548384.46,-100.0,-100.0,14.0,1438548384.49,-100.0,-100.0,14.0,1438548384.53,-100.0,-100.0,14.0,1438548384.56,-100.0,-100.0,14.0,1438548384.59,-100.0,-100.0,
12.0,1438548385.54,-100.0,-100.0,12.0,1438548385.58,-100.0,-100.0,12.0,1438548385.61,-100.0,-100.0,12.0,1438548385.64,-100.0,-100.0,12.0,1438548385.68,-100.0,-100.0,12.0,1438548385.71,-100.0,-100.0,12.0,1438548385.74,-100.0,-100.0,12.0,1438548385.77,-100.0,-100.0,
15.0,1438548389.41,-100.0,-100.0,15.0,1438548389.44,-100.0,-100.0,15.0,1438548389.47,-100.0,-100.0,15.0,1438548389.49,-100.0,-100.0,15.0,1438548389.52,-100.0,-100.0,15.0,1438548389.55,-100.0,-100.0,15.0,1438548389.57,-100.0,-100.0,15.0,1438548389.6,-100.0,-100.0,
13.0,1438548391.76,-100.0,-100.0,13.0,1438548391.79,-100.0,-100.0,13.0,1438548391.82,-100.0,-100.0,13.0,1438548391.85,-100.0,-100.0,13.0,1438548391.87,-100.0,-100.0,13.0,1438548391.9,-100.0,-100.0,13.0,1438548391.93,-100.0,-100.0,13.0,1438548391.95,-100.0,-100.0,
16.0,1438548394.63,-100.0,-100.0,16.0,1438548394.66,-100.0,-100.0,16.0,1438548394.69,-100.0,-100.0,16.0,1438548394.73,-100.0,-100.0,16.0,1438548394.75,-100.0,-100.0,16.0,1438548394.78,-100.0,-100.0,16.0,1438548394.81,-100.0,-100.0,16.0,1438548394.84,-100.0,-100.0,
14.0,1438548397.38,-100.0,-100.0,14.0,1438548397.42,-100.0,-100.0,14.0,1438548397.44,-100.0,-100.0,14.0,1438548397.47,-100.0,-100.0,14.0,1438548397.5,-100.0,-100.0,14.0,1438548397.53,-100.0,-100.0,14.0,1438548397.56,-100.0,-100.0,14.0,1438548397.6,-100.0,-100.0,
17.0,1438548400.07,-100.0,-100.0,17.0,1438548400.1,-100.0,-100.0,17.0,1438548400.13,-100.0,-100.0,17.0,1438548400.15,-100.0,-100.0,17.0,1438548400.19,-100.0,-100.0,17.0,1438548400.21,-100.0,-100.0,17.0,1438548400.24,-100.0,-100.0,17.0,1438548400.27,-100.0,-100.0,
15.0,1438548403.27,-100.0,-100.0,15.0,1438548403.31,-100.0,-100.0,15.0,1438548403.35,-100.0,-100.0,15.0,1438548403.38,-100.0,-100.0,15.0,1438548403.41,-100.0,-100.0,15.0,1438548403.44,-100.0,-100.0,15.0,1438548403.47,-100.0,-100.0,15.0,1438548403.51,-100.0,-100.0,
18.0,1438548405.31,-100.0,-100.0,18.0,1438548405.33,-100.0,-100.0,18.0,1438548405.36,-100.0,-100.0,18.0,1438548405.39,-100.0,-100.0,18.0,1438548405.43,-100.0,-100.0,18.0,1438548405.46,-100.0,-100.0,18.0,1438548405.49,-100.0,-100.0,18.0,1438548405.52,-100.0,-100.0,
19.0,1438548411.34,-100.0,-100.0,19.0,1438548411.37,-100.0,-100.0,19.0,1438548411.4,-100.0,-100.0,19.0,1438548411.43,-100.0,-100.0,19.0,1438548411.46,-100.0,-100.0,19.0,1438548411.48,-100.0,-100.0,19.0,1438548411.51,-100.0,-100.0,19.0,1438548411.54,-100.0,-100.0,
